#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","KOL14.W.495.34","SAMN13075211","PRJNA579073","GCA_016622285.1","Contig",6.48489,66.4,,"WIFV01",9,5901,"2021-01-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/622/285/GCA_016622285.1_ASM1662228v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/622/285/GCF_016622285.1_ASM1662228v1"
"Pseudomonas aeruginosa BWH055","Bacteria;Proteobacteria;Gammaproteobacteria","BWH055","SAMN02402439","PRJNA227538","GCA_000629485.1","Scaffold",6.44276,66.2,,"JIEV01",4,5798,"2014-04-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/629/485/GCA_000629485.1_Pseu_aeru_BWH055_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/629/485/GCF_000629485.1_Pseu_aeru_BWH055_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","ZBX-P1","SAMN16132389","PRJNA663432","GCA_017694055.1","Contig",7.12345,65.9,,"JACWHH01",7,6520,"2021-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/694/055/GCA_017694055.1_ASM1769405v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/694/055/GCF_017694055.1_ASM1769405v1"
"Pseudomonas aeruginosa BWHPSA012","Bacteria;Proteobacteria;Gammaproteobacteria","BWHPSA012","SAMN02360684","PRJNA219873","GCA_000481465.1","Scaffold",6.49205,66.3,,"AXQQ01",4,5877,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/465/GCA_000481465.1_Pseu_aeru_BWH012_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/465/GCF_000481465.1_Pseu_aeru_BWH012_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","PA1120","SAMN15616628","PRJNA648026","GCA_016807225.1","Contig",7.33606,65.1925,"plasmid unnamed1:NZ_JAEVLV010000005.1/; plasmid unnamed2:NZ_JAEVLV010000015.1/","JAEVLV01",19,6818,"2021-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/807/225/GCA_016807225.1_ASM1680722v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/807/225/GCF_016807225.1_ASM1680722v1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","W70322","SAMN02887037","PRJNA253624","GCA_002927215.1","Contig",6.7193,66.3,,"JPFF01",5,6056,"2018-02-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/927/215/GCA_002927215.1_ASM292721v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/927/215/GCF_002927215.1_ASM292721v1"
"Pseudomonas aeruginosa BL20","Bacteria;Proteobacteria;Gammaproteobacteria","BL20","SAMN02360733","PRJNA219923","GCA_000480745.1","Scaffold",6.74064,66.1,,"AXPG01",18,6034,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/745/GCA_000480745.1_Pseu_aeru_BL20_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/745/GCF_000480745.1_Pseu_aeru_BL20_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","11_P_PA","SAMEA5578817","PRJEB31907","GCA_901456185.1","Contig",6.80811,66.1,,"CABDWV01",14,6250,"2019-05-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/456/185/GCA_901456185.1_11_P_PA_hybrid_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/456/185/GCF_901456185.1_11_P_PA_hybrid_assembly"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","PA34","SAMN07782262","PRJNA414228","GCA_002591765.1","Contig",6.30234,66.3,,"PDLR01",17,5766,"2017-10-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/591/765/GCA_002591765.1_ASM259176v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/765/GCF_002591765.1_ASM259176v1"
"Pseudomonas aeruginosa BL16","Bacteria;Proteobacteria;Gammaproteobacteria","BL16","SAMN02360729","PRJNA219919","GCA_000480825.1","Scaffold",6.80939,66,,"AXPK01",10,6198,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/825/GCA_000480825.1_Pseu_aeru_BL16_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/825/GCF_000480825.1_Pseu_aeru_BL16_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","ZBX-P15","SAMN16132403","PRJNA663432","GCA_017693765.1","Contig",6.87434,65.8,,"JACWGW01",11,6161,"2021-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/693/765/GCA_017693765.1_ASM1769376v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/693/765/GCF_017693765.1_ASM1769376v1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","ER06896","SAMN07561567","PRJNA400231","GCA_003703685.1","Contig",6.766,66.1,,"NTGC01",6,6050,"2018-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/703/685/GCA_003703685.1_ASM370368v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/703/685/GCF_003703685.1_ASM370368v1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","NCTC12448","SAMEA3711443","PRJEB6403","GCA_900455395.1","Contig",6.77227,66,,"UATX01",12,6103,"2018-06-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/455/395/GCA_900455395.1_43251_H01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/455/395/GCF_900455395.1_43251_H01"
"Pseudomonas aeruginosa BL02","Bacteria;Proteobacteria;Gammaproteobacteria","BL02","SAMN02360715","PRJNA219905","GCA_000481105.1","Scaffold",6.91365,66,,"AXPY01",6,6334,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/105/GCA_000481105.1_Pseu_aeru_BL02_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/105/GCF_000481105.1_Pseu_aeru_BL02_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","ZBX-P7","SAMN16132395","PRJNA663432","GCA_017693875.1","Contig",7.10022,65.8,,"JACWHB01",7,6456,"2021-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/693/875/GCA_017693875.1_ASM1769387v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/693/875/GCF_017693875.1_ASM1769387v1"
"Pseudomonas aeruginosa BWHPSA002","Bacteria;Proteobacteria;Gammaproteobacteria","BWHPSA002","SAMN02360674","PRJNA219863","GCA_000481665.1","Scaffold",6.9367,66.1,,"AXRA01",11,6306,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/665/GCA_000481665.1_Pseu_aeru_BWH002_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/665/GCF_000481665.1_Pseu_aeru_BWH002_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","39_P_PA","SAMEA5578864","PRJEB31907","GCA_901456215.1","Contig",6.65023,66.2,,"CABDWY01",19,6096,"2019-05-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/456/215/GCA_901456215.1_39_P_PA_hybrid_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/456/215/GCF_901456215.1_39_P_PA_hybrid_assembly"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","KOL14.W.495.20","SAMN13075202","PRJNA579073","GCA_016622505.1","Scaffold",6.54707,66.3,,"WIGD01",6,5949,"2021-01-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/622/505/GCA_016622505.1_ASM1662250v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/622/505/GCF_016622505.1_ASM1662250v1"
"Pseudomonas aeruginosa BWHPSA044","Bacteria;Proteobacteria;Gammaproteobacteria","BWHPSA044","SAMN02360708","PRJNA219897","GCA_000520315.1","Scaffold",6.90167,66,,"AZZJ01",4,6294,"2014-01-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/520/315/GCA_000520315.1_Pseu_aeru_BWHPSA044_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/520/315/GCF_000520315.1_Pseu_aeru_BWHPSA044_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","NCTC11448","SAMEA3711436","PRJEB6403","GCA_900455115.1","Contig",6.3861,66.4,,"UGUE01",9,5845,"2018-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/455/115/GCA_900455115.1_43295_E02","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/455/115/GCF_900455115.1_43295_E02"
"Pseudomonas aeruginosa C41","Bacteria;Proteobacteria;Gammaproteobacteria","C41","SAMN02360747","PRJNA219937","GCA_000480455.1","Scaffold",6.8256,66,,"AXOS01",3,6253,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/455/GCA_000480455.1_Pseu_aeru_3569_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/455/GCF_000480455.1_Pseu_aeru_3569_V1"
"Pseudomonas aeruginosa JJ692","Bacteria;Proteobacteria;Gammaproteobacteria","JJ692","SAMN02360667","PRJNA219856","GCA_000481805.1","Scaffold",6.7471,66.1,,"AXRH01",5,6124,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/805/GCA_000481805.1_Pseu_aeru_JJ692_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/805/GCF_000481805.1_Pseu_aeru_JJ692_V1"
"Pseudomonas aeruginosa HB15","Bacteria;Proteobacteria;Gammaproteobacteria","HB15","SAMN02471890","PRJNA62725","GCA_000215795.5","Contig",6.6377,66.2,,"AEVW03",19,6053,"2011-06-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/215/795/GCA_000215795.5_PA15_miseq","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/215/795/GCF_000215795.4_PA15_miseq"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","BTP038","SAMN03787339","PRJNA287647","GCA_001086725.1","Contig",7.08558,66,,"LFMV01",41,6607,"2015-07-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/086/725/GCA_001086725.1_ASM108672v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/086/725/GCF_001086725.1_ASM108672v1"
"Pseudomonas aeruginosa BL18","Bacteria;Proteobacteria;Gammaproteobacteria","BL18","SAMN02360731","PRJNA219921","GCA_000480785.1","Scaffold",6.51065,66.3,,"AXPI01",3,5925,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/785/GCA_000480785.1_Pseu_aeru_BL18_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/785/GCF_000480785.1_Pseu_aeru_BL18_V1"
"Pseudomonas aeruginosa BWH059","Bacteria;Proteobacteria;Gammaproteobacteria","BWH059","SAMN02402443","PRJNA227542","GCA_000629405.1","Scaffold",6.68255,66,,"JIER01",10,6122,"2014-04-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/629/405/GCA_000629405.1_Pseu_aeru_BWH059_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/629/405/GCF_000629405.1_Pseu_aeru_BWH059_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","HIAE_PA14","SAMN08913640","PRJNA449616","GCA_003055505.1","Contig",6.31961,66.5,,"QBEI01",23,5739,"2018-04-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/055/505/GCA_003055505.1_ASM305550v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/055/505/GCF_003055505.1_ASM305550v1"
"Pseudomonas aeruginosa BL05","Bacteria;Proteobacteria;Gammaproteobacteria","BL05","SAMN02360718","PRJNA219908","GCA_000481045.1","Scaffold",6.38329,66.4,,"AXPV01",3,5760,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/045/GCA_000481045.1_Pseu_aeru_BL05_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/045/GCF_000481045.1_Pseu_aeru_BL05_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","ZBX-P3","SAMN16132391","PRJNA663432","GCA_017693985.1","Contig",7.08668,65.8,,"JACWHF01",16,6460,"2021-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/693/985/GCA_017693985.1_ASM1769398v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/693/985/GCF_017693985.1_ASM1769398v1"
"Pseudomonas aeruginosa BWHPSA011","Bacteria;Proteobacteria;Gammaproteobacteria","BWHPSA011","SAMN02360683","PRJNA219872","GCA_000481485.1","Scaffold",7.06758,65.7,,"AXQR01",11,6509,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/485/GCA_000481485.1_Pseu_aeru_BWH011_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/485/GCF_000481485.1_Pseu_aeru_BWH011_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","BTP033","SAMN03787334","PRJNA287647","GCA_001086735.1","Contig",6.89976,66,,"LFMQ01",22,6255,"2015-07-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/086/735/GCA_001086735.1_ASM108673v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/086/735/GCF_001086735.1_ASM108673v1"
"Pseudomonas aeruginosa MSH3","Bacteria;Proteobacteria;Gammaproteobacteria","MSH3","SAMN02360658","PRJNA219847","GCA_000481985.1","Scaffold",6.50709,66.3,,"AXRQ01",7,5899,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/985/GCA_000481985.1_Pseu_aeru_MSH3_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/985/GCF_000481985.1_Pseu_aeru_MSH3_V1"
"Pseudomonas aeruginosa M9A.1","Bacteria;Proteobacteria;Gammaproteobacteria","M9A.1","SAMN02360743","PRJNA219933","GCA_000480535.1","Scaffold",6.42596,66.3,,"AXOW01",10,5798,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/535/GCA_000480535.1_Pseu_aeru_3098_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/535/GCF_000480535.1_Pseu_aeru_3098_V1"
"Pseudomonas aeruginosa BWHPSA038","Bacteria;Proteobacteria;Gammaproteobacteria","BWHPSA038","SAMN02360702","PRJNA219891","GCA_000520435.1","Scaffold",6.64619,66.2,,"AZZP01",12,5995,"2014-01-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/520/435/GCA_000520435.1_Pseu_aeru_BWHPSA038_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/520/435/GCF_000520435.1_Pseu_aeru_BWHPSA038_V1"
"Pseudomonas aeruginosa C51","Bacteria;Proteobacteria;Gammaproteobacteria","C51","SAMN02360749","PRJNA219939","GCA_000480415.1","Scaffold",6.91328,66.1,,"AXOQ01",18,6267,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/415/GCA_000480415.1_Pseu_aeru_3571_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/415/GCF_000480415.1_Pseu_aeru_3571_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","SPA02","SAMN17152525","PRJNA687738","GCA_016456225.1","Contig",6.76671,66,,"JAEMBW01",24,6234,"2021-01-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/456/225/GCA_016456225.1_SPA02","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/456/225/GCF_016456225.1_SPA02"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","KOL14.W.495.35","SAMN13075214","PRJNA579073","GCA_016622265.1","Scaffold",6.48961,66.4,,"WIFS01",7,5901,"2021-01-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/622/265/GCA_016622265.1_ASM1662226v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/622/265/GCF_016622265.1_ASM1662226v1"
"Pseudomonas aeruginosa CF127","Bacteria;Proteobacteria;Gammaproteobacteria","CF127","SAMN02360660","PRJNA219849","GCA_000481945.1","Scaffold",7.03198,65.9,,"AXRO01",7,6335,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/945/GCA_000481945.1_Pseu_aeru_CF127_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/945/GCF_000481945.1_Pseu_aeru_CF127_V1"
"Pseudomonas aeruginosa M8A.1","Bacteria;Proteobacteria;Gammaproteobacteria","M8A.1","SAMN02360739","PRJNA219929","GCA_000480615.1","Scaffold",6.36863,66.4,,"AXPA01",3,5732,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/615/GCA_000480615.1_Pseu_aeru_3094_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/615/GCF_000480615.1_Pseu_aeru_3094_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","37_P_PA","SAMEA5578860","PRJEB31907","GCA_901456195.1","Contig",6.81872,66.1,,"CABDWW01",20,6268,"2019-05-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/456/195/GCA_901456195.1_37_P_PA_hybrid_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/456/195/GCF_901456195.1_37_P_PA_hybrid_assembly"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","BTP031","SAMN03787332","PRJNA287647","GCA_001086655.1","Contig",6.87878,66,,"LFMO01",15,6240,"2015-07-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/086/655/GCA_001086655.1_ASM108665v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/086/655/GCF_001086655.1_ASM108665v1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","BTP034","SAMN03787335","PRJNA287647","GCA_001086755.1","Contig",6.9247,66,,"LFMR01",16,6325,"2015-07-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/086/755/GCA_001086755.1_ASM108675v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/086/755/GCF_001086755.1_ASM108675v1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","AUS505","SAMN10478449","PRJNA325248","GCA_003975665.1","Contig",6.32336,66.5,,"RXEB01",26,5723,"2018-12-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/975/665/GCA_003975665.1_ASM397566v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/975/665/GCF_003975665.1_ASM397566v1"
"Pseudomonas aeruginosa UDL","Bacteria;Proteobacteria;Gammaproteobacteria","UDL","SAMN02360665","PRJNA219854","GCA_000481845.1","Scaffold",6.30517,66.5,,"AXRJ01",2,5672,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/845/GCA_000481845.1_Pseu_aeru_UDL_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/845/GCF_000481845.1_Pseu_aeru_UDL_V1"
"Pseudomonas aeruginosa M8A.2","Bacteria;Proteobacteria;Gammaproteobacteria","M8A.2","SAMN02360740","PRJNA219930","GCA_000480595.1","Scaffold",6.37626,66.4,,"AXOZ01",6,5754,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/595/GCA_000480595.1_Pseu_aeru_3095_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/595/GCF_000480595.1_Pseu_aeru_3095_V1"
"Pseudomonas aeruginosa CF27","Bacteria;Proteobacteria;Gammaproteobacteria","CF27","SAMN02360662","PRJNA219851","GCA_000481905.1","Scaffold",6.5356,66.2,,"AXRM01",5,5824,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/905/GCA_000481905.1_Pseu_aeru_CF27_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/905/GCF_000481905.1_Pseu_aeru_CF27_V1"
"Pseudomonas aeruginosa BL25","Bacteria;Proteobacteria;Gammaproteobacteria","BL25","SAMN02360738","PRJNA219928","GCA_000480645.1","Scaffold",6.57489,66.2,,"AXPB01",7,5948,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/645/GCA_000480645.1_Pseu_aeru_BL25_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/645/GCF_000480645.1_Pseu_aeru_BL25_V1"
"Pseudomonas aeruginosa CF18","Bacteria;Proteobacteria;Gammaproteobacteria","CF18","SAMN02360661","PRJNA219850","GCA_000481925.1","Scaffold",6.49201,66.3,,"AXRN01",6,5920,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/925/GCA_000481925.1_Pseu_aeru_CF18_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/925/GCF_000481925.1_Pseu_aeru_CF18_V1"
"Pseudomonas aeruginosa BWHPSA014","Bacteria;Proteobacteria;Gammaproteobacteria","BWHPSA014","SAMN02360686","PRJNA219875","GCA_000481425.1","Scaffold",6.29347,66.5,,"AXQO01",2,5673,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/425/GCA_000481425.1_Pseu_aeru_BWH014_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/425/GCF_000481425.1_Pseu_aeru_BWH014_V1"
"Pseudomonas aeruginosa BWHPSA047","Bacteria;Proteobacteria;Gammaproteobacteria","BWHPSA047","SAMN02360711","PRJNA219900","GCA_000520255.1","Scaffold",6.38776,66.3,,"AZZG01",3,5804,"2014-01-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/520/255/GCA_000520255.1_Pseu_aeru_BWHPSA047_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/520/255/GCF_000520255.1_Pseu_aeru_BWHPSA047_V1"
"Pseudomonas aeruginosa BL21","Bacteria;Proteobacteria;Gammaproteobacteria","BL21","SAMN02360734","PRJNA219924","GCA_000480725.1","Scaffold",6.84127,66.1,,"AXPF01",3,6230,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/725/GCA_000480725.1_Pseu_aeru_BL21_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/725/GCF_000480725.1_Pseu_aeru_BL21_V1"
"Pseudomonas aeruginosa BL10","Bacteria;Proteobacteria;Gammaproteobacteria","BL10","SAMN02360723","PRJNA219913","GCA_000480945.1","Scaffold",6.49954,66.3,,"AXPQ01",3,5872,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/945/GCA_000480945.1_Pseu_aeru_BL10_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/945/GCF_000480945.1_Pseu_aeru_BL10_V1"
"Pseudomonas aeruginosa M8A.4","Bacteria;Proteobacteria;Gammaproteobacteria","M8A.4","SAMN02360742","PRJNA219932","GCA_000480555.1","Scaffold",6.41912,66.3,,"AXOX01",5,5772,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/480/555/GCA_000480555.1_Pseu_aeru_3097_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/480/555/GCF_000480555.1_Pseu_aeru_3097_V1"
"Pseudomonas aeruginosa BWHPSA019","Bacteria;Proteobacteria;Gammaproteobacteria","BWHPSA019","SAMN02360691","PRJNA219880","GCA_000481325.1","Scaffold",6.44428,66.3,,"AXQJ01",3,5830,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/325/GCA_000481325.1_Pseu_aeru_BWH019_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/325/GCF_000481325.1_Pseu_aeru_BWH019_V1"
"Pseudomonas aeruginosa BWHPSA006","Bacteria;Proteobacteria;Gammaproteobacteria","BWHPSA006","SAMN02360678","PRJNA219867","GCA_000481585.1","Scaffold",6.96009,66.1,,"AXQW01",8,6301,"2013-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/481/585/GCA_000481585.1_Pseu_aeru_BWH006_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/481/585/GCF_000481585.1_Pseu_aeru_BWH006_V1"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","NCTC13921","SAMEA104318200","PRJEB6403","GCA_900455535.1","Contig",6.90261,66,,"UAUD01",24,6280,"2018-06-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/455/535/GCA_900455535.1_59178_F01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/455/535/GCF_900455535.1_59178_F01"
"Pseudomonas aeruginosa","Bacteria;Proteobacteria;Gammaproteobacteria","EC22","SAMN05226619","PRJNA325248","GCA_003698855.1","Contig",6.20918,66.6,,"MCMK01",23,5636,"2018-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/698/855/GCA_003698855.1_ASM369885v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/698/855/GCF_003698855.1_ASM369885v1"
